id,pmid,title,abstract,doi,created_at,updated_at
50248,16042675,,,,2021/5/6 5:19,2021/5/6 5:19
50249,20953357,,,,2021/5/6 5:19,2021/5/6 5:19
50250,19445523,,,,2021/5/6 5:19,2021/5/6 5:19
50251,22245672,,,,2021/5/6 5:19,2021/5/6 5:19
50252,24413982,,,,2021/5/6 5:19,2021/5/6 5:19
50253,20884965,,,,2021/5/6 5:19,2021/5/6 5:19
50254,18847459,,,,2021/5/6 5:19,2021/5/6 5:19
50255,21689630,,,,2021/5/6 5:19,2021/5/6 5:19
50256,15256057,,,,2021/5/6 5:19,2021/5/6 5:19
50257,22228119,,,,2021/5/6 5:19,2021/5/6 5:19
50258,21738342,,,,2021/5/6 5:19,2021/5/6 5:19
50259,15829497,,,,2021/5/6 5:19,2021/5/6 5:19
50260,15257099,,,,2021/5/6 5:19,2021/5/6 5:19
50261,15378649,,,,2021/5/6 5:19,2021/5/6 5:19
50262,21554132,,,,2021/5/6 5:19,2021/5/6 5:19
50263,15288519,,,,2021/5/6 5:19,2021/5/6 5:19
50264,22626855,,,,2021/5/6 5:20,2021/5/6 5:20
50265,28688900,,,,2021/5/6 5:20,2021/5/6 5:20
50266,10601582,,,,2021/5/6 5:20,2021/5/6 5:20
50267,29899271,,,,2021/5/6 5:20,2021/5/6 5:20
50268,16399490,,,,2021/5/6 5:21,2021/5/6 5:21
50269,11502892,,,,2021/5/6 5:21,2021/5/6 5:21
50270,15887952,,,,2021/5/6 5:21,2021/5/6 5:21
50271,18955141,,,,2021/5/6 5:21,2021/5/6 5:21
50272,20719748,,,,2021/5/6 5:22,2021/5/6 5:22
50273,18686095,,,,2021/5/6 5:22,2021/5/6 5:22
50274,17468513,,,,2021/5/6 5:22,2021/5/6 5:22
50275,10653605,,,,2021/5/6 5:22,2021/5/6 5:22
50276,15754008,,,,2021/5/6 5:23,2021/5/6 5:23
50277,21573189,,,,2021/5/6 5:23,2021/5/6 5:23
50278,23352501,,,,2021/5/6 5:23,2021/5/6 5:23
50279,10783318,,,,2021/5/6 5:23,2021/5/6 5:23
50280,17510977,,,,2021/5/6 5:23,2021/5/6 5:23
50281,9372618,,,,2021/5/6 5:24,2021/5/6 5:24
50282,25214829,,,,2021/5/6 5:24,2021/5/6 5:24
50283,20561557,,,,2021/5/6 5:25,2021/5/6 5:25
50284,12710998,,,,2021/5/6 5:25,2021/5/6 5:25
50285,19005980,,,,2021/5/6 5:25,2021/5/6 5:25
50286,16719502,,,,2021/5/6 5:25,2021/5/6 5:25
50287,582724,,,,2021/5/6 5:25,2021/5/6 5:25
50288,2218653,,,,2021/5/6 5:25,2021/5/6 5:25
50289,29992668,,,,2021/5/6 5:25,2021/5/6 5:25
50290,18842672,,,,2021/5/6 5:25,2021/5/6 5:25
50291,17699551,,,,2021/5/6 5:25,2021/5/6 5:25
50292,14534336,,,,2021/5/6 5:25,2021/5/6 5:25
50293,11401894,,,,2021/5/6 5:25,2021/5/6 5:25
50294,12966700,,,,2021/5/6 5:25,2021/5/6 5:25
50295,16122626,,,,2021/5/6 5:25,2021/5/6 5:25
50296,16051741,,,,2021/5/6 5:25,2021/5/6 5:25
50297,16538044,,,,2021/5/6 5:25,2021/5/6 5:25
50298,11159948,,,,2021/5/6 5:25,2021/5/6 5:25
50299,15081804,,,,2021/5/6 5:25,2021/5/6 5:25
50300,19603067,,,,2021/5/6 5:25,2021/5/6 5:25
50301,12098580,,,,2021/5/6 5:25,2021/5/6 5:25
50302,27401566,,,,2021/5/6 5:25,2021/5/6 5:25
50303,11589009,,,,2021/5/6 5:25,2021/5/6 5:25
50304,28590547,,,,2021/5/6 5:25,2021/5/6 5:25
50305,31184425,,,,2021/5/6 5:25,2021/5/6 5:25
50306,27683099,,,,2021/5/6 5:25,2021/5/6 5:25
50307,30141137,,,,2021/5/6 5:25,2021/5/6 5:25
50308,30506710,,,,2021/5/6 5:25,2021/5/6 5:25
50309,21371438,,,,2021/5/6 5:25,2021/5/6 5:25
50310,29745075,,,,2021/5/6 5:25,2021/5/6 5:25
50311,24875281,,,,2021/5/6 5:25,2021/5/6 5:25
50312,32119866,,,,2021/5/6 5:25,2021/5/6 5:25
50313,27107694,,,,2021/5/6 5:25,2021/5/6 5:25
50314,23668785,,,,2021/5/6 5:26,2021/5/6 5:26
50315,24934659,,,,2021/5/6 5:26,2021/5/6 5:26
50316,12388655,,,,2021/5/6 5:26,2021/5/6 5:26
50317,22200837,,,,2021/5/6 5:26,2021/5/6 5:26
50318,11408542,,,,2021/5/6 5:26,2021/5/6 5:26
50319,19856009,,,,2021/5/6 5:26,2021/5/6 5:26
50320,24658405,,,,2021/5/6 5:26,2021/5/6 5:26
50321,9175767,,,,2021/5/6 5:26,2021/5/6 5:26
50322,19530242,,,,2021/5/6 5:26,2021/5/6 5:26
50323,12753293,,,,2021/5/6 5:26,2021/5/6 5:26
50324,19819230,,,,2021/5/6 5:26,2021/5/6 5:26
50325,15324309,,,,2021/5/6 5:26,2021/5/6 5:26
50326,12933658,,,,2021/5/6 5:26,2021/5/6 5:26
50327,16539721,,,,2021/5/6 5:26,2021/5/6 5:26
50328,16740276,,,,2021/5/6 5:26,2021/5/6 5:26
50329,18031796,,,,2021/5/6 5:26,2021/5/6 5:26
50330,16575855,,,,2021/5/6 5:26,2021/5/6 5:26
50331,18023360,,,,2021/5/6 5:26,2021/5/6 5:26
50332,16511915,,,,2021/5/6 5:26,2021/5/6 5:26
50333,17075836,,,,2021/5/6 5:26,2021/5/6 5:26
50334,17303772,,,,2021/5/6 5:26,2021/5/6 5:26
50335,18356691,,,,2021/5/6 5:26,2021/5/6 5:26
50336,16156861,,,,2021/5/6 5:27,2021/5/6 5:27
50337,25763180,,,,2021/5/6 5:27,2021/5/6 5:27
50338,17699726,,,,2021/5/6 5:27,2021/5/6 5:27
50339,27451028,,,,2021/5/6 5:27,2021/5/6 5:27
50340,19481070,,,,2021/5/6 5:27,2021/5/6 5:27
50341,18030663,,,,2021/5/6 5:27,2021/5/6 5:27
50342,28249781,,,,2021/5/6 5:27,2021/5/6 5:27
50343,21829520,,,,2021/5/6 5:27,2021/5/6 5:27
50344,32926756,,,,2021/5/6 5:27,2021/5/6 5:27
50345,17683926,,,,2021/5/6 5:27,2021/5/6 5:27
50346,17454143,,,,2021/5/6 5:27,2021/5/6 5:27
50347,19034627,,,,2021/5/6 5:27,2021/5/6 5:27
50348,20804740,,,,2021/5/6 5:27,2021/5/6 5:27
50349,19414004,,,,2021/5/6 5:27,2021/5/6 5:27
50350,19464278,,,,2021/5/6 5:27,2021/5/6 5:27
50351,26706698,,,,2021/5/6 5:27,2021/5/6 5:27
50352,15147983,,,,2021/5/6 5:27,2021/5/6 5:27
50353,11673643,,,,2021/5/6 5:27,2021/5/6 5:27
50354,33508304,,,,2021/5/6 5:27,2021/5/6 5:27
50355,32976958,,,,2021/5/6 5:27,2021/5/6 5:27
50356,22780686,,,,2021/5/6 5:27,2021/5/6 5:27
50357,21875580,,,,2021/5/6 5:27,2021/5/6 5:27
50358,24615935,,,,2021/5/6 5:27,2021/5/6 5:27
50359,15842772,,,,2021/5/6 5:27,2021/5/6 5:27
50360,25297453,,,,2021/5/6 5:27,2021/5/6 5:27
50361,16985185,,,,2021/5/6 5:27,2021/5/6 5:27
50362,25523949,,,,2021/5/6 5:27,2021/5/6 5:27
50363,21971952,,,,2021/5/6 5:27,2021/5/6 5:27
50364,20230918,,,,2021/5/6 5:27,2021/5/6 5:27
50365,30918470,,,,2021/5/6 5:27,2021/5/6 5:27
50366,15606011,,,,2021/5/6 5:27,2021/5/6 5:27
50367,26115870,,,,2021/5/6 5:27,2021/5/6 5:27
50368,31916386,,,,2021/5/6 5:27,2021/5/6 5:27
50369,19778801,,,,2021/5/6 5:27,2021/5/6 5:27
50370,24793912,,,,2021/5/6 5:27,2021/5/6 5:27
50371,25824408,,,,2021/5/6 5:27,2021/5/6 5:27
50372,26482938,,,,2021/5/6 5:28,2021/5/6 5:28
50373,30965081,,,,2021/5/6 5:28,2021/5/6 5:28
50374,29663662,,,,2021/5/6 5:28,2021/5/6 5:28
50375,25765239,,,,2021/5/6 5:28,2021/5/6 5:28
50376,24136188,,,,2021/5/6 5:28,2021/5/6 5:28
50377,20851175,,,,2021/5/6 5:28,2021/5/6 5:28
50378,31059706,,,,2021/5/6 5:28,2021/5/6 5:28
50379,26362498,,,,2021/5/6 5:28,2021/5/6 5:28
50380,18088078,,,,2021/5/6 5:28,2021/5/6 5:28
50381,10208645,,,,2021/5/6 5:28,2021/5/6 5:28
50382,15748212,,,,2021/5/6 5:28,2021/5/6 5:28
50383,16306769,,,,2021/5/6 5:28,2021/5/6 5:28
50384,15034294,,,,2021/5/6 5:28,2021/5/6 5:28
50385,12133438,,,,2021/5/6 5:28,2021/5/6 5:28
50386,15457183,,,,2021/5/6 5:28,2021/5/6 5:28
50387,11932298,,,,2021/5/6 5:28,2021/5/6 5:28
50388,15208301,,,,2021/5/6 5:28,2021/5/6 5:28
50389,15553846,,,,2021/5/6 5:28,2021/5/6 5:28
50390,16384973,,,,2021/5/6 5:28,2021/5/6 5:28
50391,22133036,,,,2021/5/6 5:28,2021/5/6 5:28
50392,15835818,,,,2021/5/6 5:28,2021/5/6 5:28
50393,9926163,,,,2021/5/6 5:28,2021/5/6 5:28
50394,17563720,,,,2021/5/6 5:28,2021/5/6 5:28
50395,29802709,,,,2021/5/6 5:28,2021/5/6 5:28
50396,25451566,,,,2021/5/6 5:28,2021/5/6 5:28
50397,22096489,,,,2021/5/6 5:28,2021/5/6 5:28
50398,17337215,,,,2021/5/6 5:28,2021/5/6 5:28
50399,16300972,,,,2021/5/6 5:28,2021/5/6 5:28
50400,19909832,,,,2021/5/6 5:28,2021/5/6 5:28
50401,12801482,,,,2021/5/6 5:28,2021/5/6 5:28
50402,18080321,,,,2021/5/6 5:28,2021/5/6 5:28
50403,18340449,,,,2021/5/6 5:28,2021/5/6 5:28
50404,15164326,,,,2021/5/6 5:28,2021/5/6 5:28
50405,15618547,,,,2021/5/6 5:28,2021/5/6 5:28
50406,15972124,,,,2021/5/6 5:28,2021/5/6 5:28
50407,16850161,,,,2021/5/6 5:28,2021/5/6 5:28
50408,22020377,,,,2021/5/6 5:28,2021/5/6 5:28
50409,16142878,,,,2021/5/6 5:28,2021/5/6 5:28
50410,20113495,,,,2021/5/6 5:28,2021/5/6 5:28
50411,18173918,,,,2021/5/6 5:28,2021/5/6 5:28
50412,18077487,,,,2021/5/6 5:28,2021/5/6 5:28
50413,16380481,,,,2021/5/6 5:28,2021/5/6 5:28
50414,16822504,,,,2021/5/6 5:28,2021/5/6 5:28
50415,17238806,,,,2021/5/6 5:28,2021/5/6 5:28
50416,19656660,,,,2021/5/6 5:28,2021/5/6 5:28
50417,17925024,,,,2021/5/6 5:28,2021/5/6 5:28
50418,21284687,,,,2021/5/6 5:28,2021/5/6 5:28
50419,18036590,,,,2021/5/6 5:28,2021/5/6 5:28
50420,21697645,,,,2021/5/6 5:29,2021/5/6 5:29
50421,21877189,,,,2021/5/6 5:29,2021/5/6 5:29
50422,22363694,,,,2021/5/6 5:29,2021/5/6 5:29
50423,19071085,,,,2021/5/6 5:29,2021/5/6 5:29
50424,19724016,,,,2021/5/6 5:29,2021/5/6 5:29
50425,26811028,,,,2021/5/6 5:29,2021/5/6 5:29
50426,29163160,,,,2021/5/6 5:29,2021/5/6 5:29
50427,22314686,,,,2021/5/6 5:29,2021/5/6 5:29
50428,24802182,,,,2021/5/6 5:29,2021/5/6 5:29
50429,19833897,,,,2021/5/6 5:29,2021/5/6 5:29
50430,24700805,,,,2021/5/6 5:29,2021/5/6 5:29
50431,19225232,,,,2021/5/6 5:29,2021/5/6 5:29
50432,30914352,,,,2021/5/6 5:29,2021/5/6 5:29
50433,16385087,,,,2021/5/6 5:29,2021/5/6 5:29
50434,12196478,,,,2021/5/6 5:29,2021/5/6 5:29
50435,12234316,,,,2021/5/6 5:29,2021/5/6 5:29
50436,15767253,,,,2021/5/6 5:29,2021/5/6 5:29
50437,17409444,,,,2021/5/6 5:29,2021/5/6 5:29
50438,24218232,,,,2021/5/6 5:29,2021/5/6 5:29
50439,23451161,,,,2021/5/6 5:29,2021/5/6 5:29
50440,24451382,,,,2021/5/6 5:29,2021/5/6 5:29
50441,21413024,,,,2021/5/6 5:29,2021/5/6 5:29
50442,19892008,,,,2021/5/6 5:29,2021/5/6 5:29
50443,23494737,,,,2021/5/6 5:29,2021/5/6 5:29
50444,19816600,,,,2021/5/6 5:29,2021/5/6 5:29
50445,21367880,,,,2021/5/6 5:29,2021/5/6 5:29
50446,16143069,,,,2021/5/6 5:29,2021/5/6 5:29
50447,17655880,,,,2021/5/6 5:29,2021/5/6 5:29
50448,24436987,,,,2021/5/6 5:29,2021/5/6 5:29
50449,24513509,,,,2021/5/6 5:29,2021/5/6 5:29
50450,23329836,,,,2021/5/6 5:29,2021/5/6 5:29
50451,23690508,,,,2021/5/6 5:29,2021/5/6 5:29
50452,24376792,,,,2021/5/6 5:29,2021/5/6 5:29
50453,29042441,,,,2021/5/6 5:29,2021/5/6 5:29
50454,17199790,,,,2021/5/6 5:29,2021/5/6 5:29
50455,21392095,,,,2021/5/6 5:29,2021/5/6 5:29
50456,21682256,,,,2021/5/6 5:29,2021/5/6 5:29
50457,20578705,,,,2021/5/6 5:29,2021/5/6 5:29
50458,28400208,,,,2021/5/6 5:29,2021/5/6 5:29
50459,28478229,,,,2021/5/6 5:29,2021/5/6 5:29
50460,14505347,,,,2021/5/6 5:29,2021/5/6 5:29
50461,20960276,,,,2021/5/6 5:30,2021/5/6 5:30
50462,30894315,,,,2021/5/6 5:30,2021/5/6 5:30
50463,15902306,,,,2021/5/6 5:30,2021/5/6 5:30
50464,16320596,,,,2021/5/6 5:30,2021/5/6 5:30
50465,7826318,,,,2021/5/6 5:30,2021/5/6 5:30
50466,14523042,,,,2021/5/6 5:30,2021/5/6 5:30
50467,11050244,,,,2021/5/6 5:30,2021/5/6 5:30
50468,21559284,,,,2021/5/6 5:30,2021/5/6 5:30
50469,28834253,,,,2021/5/6 5:30,2021/5/6 5:30
50470,10744662,,,,2021/5/6 5:30,2021/5/6 5:30
50471,29649567,,,,2021/5/6 5:30,2021/5/6 5:30
50472,14766238,,,,2021/5/6 5:30,2021/5/6 5:30
50473,15787664,,,,2021/5/6 5:30,2021/5/6 5:30
50474,17855661,,,,2021/5/6 5:30,2021/5/6 5:30
50475,15304054,,,,2021/5/6 5:30,2021/5/6 5:30
50476,21373835,,,,2021/5/6 5:30,2021/5/6 5:30
50477,23111892,,,,2021/5/6 5:30,2021/5/6 5:30
50478,23138875,,,,2021/5/6 5:30,2021/5/6 5:30
50479,20200188,,,,2021/5/6 5:30,2021/5/6 5:30
50480,33283391,,,,2021/5/6 5:30,2021/5/6 5:30
50481,20100676,,,,2021/5/6 5:30,2021/5/6 5:30
50482,20520763,,,,2021/5/6 5:30,2021/5/6 5:30
50483,16489446,,,,2021/5/6 5:30,2021/5/6 5:30
50484,10430617,,,,2021/5/6 5:30,2021/5/6 5:30
50485,15153144,,,,2021/5/6 5:30,2021/5/6 5:30
50486,15531508,,,,2021/5/6 5:30,2021/5/6 5:30
50487,18167556,,,,2021/5/6 5:30,2021/5/6 5:30
50488,18347054,,,,2021/5/6 5:30,2021/5/6 5:30
50489,22242153,,,,2021/5/6 5:30,2021/5/6 5:30
50490,30562058,,,,2021/5/6 5:30,2021/5/6 5:30
50491,9032110,,,,2021/5/6 5:30,2021/5/6 5:30
50492,11305519,,,,2021/5/6 5:30,2021/5/6 5:30
50493,28951307,,,,2021/5/6 5:30,2021/5/6 5:30
50494,3511099,,,,2021/5/6 5:30,2021/5/6 5:30
50495,15277403,,,,2021/5/6 5:30,2021/5/6 5:30
50496,19531641,,,,2021/5/6 5:30,2021/5/6 5:30
50497,29526746,,,,2021/5/6 5:30,2021/5/6 5:30
50498,11786383,,,,2021/5/6 5:30,2021/5/6 5:30
50499,16984975,,,,2021/5/6 5:30,2021/5/6 5:30
50500,7956951,,,,2021/5/6 5:30,2021/5/6 5:30
50501,16731828,,,,2021/5/6 5:31,2021/5/6 5:31
50502,18057711,,,,2021/5/6 5:31,2021/5/6 5:31
50503,20542118,,,,2021/5/6 5:31,2021/5/6 5:31
50504,26548909,,,,2021/5/6 5:31,2021/5/6 5:31
50505,24223694,,,,2021/5/6 5:31,2021/5/6 5:31
50506,20068143,,,,2021/5/6 5:31,2021/5/6 5:31
50507,20103708,,,,2021/5/6 5:31,2021/5/6 5:31
50508,28264687,,,,2021/5/6 5:31,2021/5/6 5:31
50509,23504317,,,,2021/5/6 5:31,2021/5/6 5:31
50510,15490108,,,,2021/5/6 5:31,2021/5/6 5:31
50511,24223965,,,,2021/5/6 5:31,2021/5/6 5:31
50512,11696579,,,,2021/5/6 5:31,2021/5/6 5:31
50513,10502298,,,,2021/5/6 5:31,2021/5/6 5:31
50514,27288104,,,,2021/5/6 5:31,2021/5/6 5:31
50515,22558381,,,,2021/5/6 5:31,2021/5/6 5:31
50516,23086999,,,,2021/5/6 5:31,2021/5/6 5:31
50517,22574221,,,,2021/5/6 5:31,2021/5/6 5:31
50518,16185677,,,,2021/5/6 5:31,2021/5/6 5:31
50519,16380484,,,,2021/5/6 5:31,2021/5/6 5:31
50520,21265952,,,,2021/5/6 5:31,2021/5/6 5:31
50521,14671216,,,,2021/5/6 5:31,2021/5/6 5:31
50522,23993977,,,,2021/5/6 5:31,2021/5/6 5:31
50523,21778425,,,,2021/5/6 5:31,2021/5/6 5:31
50524,22666436,,,,2021/5/6 5:32,2021/5/6 5:32
50525,23615963,,,,2021/5/6 5:32,2021/5/6 5:32
50526,23927891,,,,2021/5/6 5:32,2021/5/6 5:32
50527,17597607,,,,2021/5/6 5:32,2021/5/6 5:32
50528,29419416,,,,2021/5/6 5:32,2021/5/6 5:32
50529,17611328,,,,2021/5/6 5:32,2021/5/6 5:32
50530,32467232,,,,2021/5/6 5:32,2021/5/6 5:32
50531,22785018,,,,2021/5/6 5:32,2021/5/6 5:32
50532,14722102,,,,2021/5/6 5:32,2021/5/6 5:32
50533,20227398,,,,2021/5/6 5:32,2021/5/6 5:32
50534,12864811,,,,2021/5/6 5:32,2021/5/6 5:32
50535,12047756,,,,2021/5/6 5:32,2021/5/6 5:32
50536,19490936,,,,2021/5/6 5:32,2021/5/6 5:32
50537,33766574,,,,2021/5/6 5:33,2021/5/6 5:33
50538,20584751,,,,2021/5/6 5:33,2021/5/6 5:33
50539,15579473,,,,2021/5/6 5:33,2021/5/6 5:33
50540,16002050,,,,2021/5/6 5:33,2021/5/6 5:33
50541,10897038,,,,2021/5/6 5:33,2021/5/6 5:33
50542,21621595,,,,2021/5/6 5:33,2021/5/6 5:33
50543,12140745,,,,2021/5/6 5:33,2021/5/6 5:33
50544,20025242,,,,2021/5/6 5:33,2021/5/6 5:33
50545,15379216,,,,2021/5/6 5:33,2021/5/6 5:33
50546,26091900,,,,2021/5/6 5:33,2021/5/6 5:33
50547,16872732,,,,2021/5/6 5:33,2021/5/6 5:33
50548,26302866,,,,2021/5/6 5:33,2021/5/6 5:33
50549,17724027,,,,2021/5/6 5:33,2021/5/6 5:33
50550,16599007,,,,2021/5/6 5:33,2021/5/6 5:33
50551,32715377,,,,2021/5/6 5:33,2021/5/6 5:33
50552,11368548,,,,2021/5/6 5:33,2021/5/6 5:33
50553,7712478,,,,2021/5/6 5:33,2021/5/6 5:33
50554,15454730,,,,2021/5/6 5:33,2021/5/6 5:33
50555,10858281,,,,2021/5/6 5:33,2021/5/6 5:33
50556,13679171,,,,2021/5/6 5:33,2021/5/6 5:33
50557,10334868,,,,2021/5/6 5:33,2021/5/6 5:33
50558,14727918,,,,2021/5/6 5:33,2021/5/6 5:33
50559,11327815,,,,2021/5/6 5:33,2021/5/6 5:33
50560,15173170,,,,2021/5/6 5:33,2021/5/6 5:33
50561,12852784,,,,2021/5/6 5:33,2021/5/6 5:33
50562,17079650,,,,2021/5/6 5:33,2021/5/6 5:33
50563,18214930,,,,2021/5/6 5:33,2021/5/6 5:33
50564,21972102,,,,2021/5/6 5:33,2021/5/6 5:33
50565,15147517,,,,2021/5/6 5:33,2021/5/6 5:33
50566,12226097,,,,2021/5/6 5:33,2021/5/6 5:33
50567,31909875,,,,2021/5/6 5:33,2021/5/6 5:33
50568,19442654,,,,2021/5/6 5:33,2021/5/6 5:33
50569,31248982,,,,2021/5/6 5:33,2021/5/6 5:33
50570,18385089,,,,2021/5/6 5:33,2021/5/6 5:33
50571,18164688,,,,2021/5/6 5:34,2021/5/6 5:34
50572,22899102,,,,2021/5/6 5:34,2021/5/6 5:34
50573,17272743,,,,2021/5/6 5:34,2021/5/6 5:34
50574,15628876,,,,2021/5/6 5:34,2021/5/6 5:34
50575,15993333,,,,2021/5/6 5:34,2021/5/6 5:34
50576,20147439,,,,2021/5/6 5:34,2021/5/6 5:34
50577,15652236,,,,2021/5/6 5:34,2021/5/6 5:34
50578,10799337,,,,2021/5/6 5:34,2021/5/6 5:34
50579,16054561,,,,2021/5/6 5:34,2021/5/6 5:34
50580,12084581,,,,2021/5/6 5:34,2021/5/6 5:34
50581,19840149,,,,2021/5/6 5:34,2021/5/6 5:34
50582,2177369,,,,2021/5/6 5:34,2021/5/6 5:34
50583,8429757,,,,2021/5/6 5:34,2021/5/6 5:34
50584,15975526,,,,2021/5/6 5:34,2021/5/6 5:34
50585,32357311,,,,2021/5/6 5:34,2021/5/6 5:34
50586,23894352,,,,2021/5/6 5:34,2021/5/6 5:34
50587,17822822,,,,2021/5/6 5:34,2021/5/6 5:34
50588,27062911,,,,2021/5/6 5:34,2021/5/6 5:34
50589,32886187,,,,2021/5/6 5:34,2021/5/6 5:34
50590,27958714,,,,2021/5/6 5:34,2021/5/6 5:34
50591,15722457,,,,2021/5/6 5:34,2021/5/6 5:34
50592,20188714,,,,2021/5/6 5:35,2021/5/6 5:35
50593,16322111,,,,2021/5/6 5:35,2021/5/6 5:35
50594,29024779,,,,2021/5/6 5:35,2021/5/6 5:35
50595,15791618,,,,2021/5/6 5:35,2021/5/6 5:35
50596,16671891,,,,2021/5/6 5:36,2021/5/6 5:36
50597,15623507,,,,2021/5/6 5:36,2021/5/6 5:36
50598,15556138,,,,2021/5/6 5:36,2021/5/6 5:36
50599,20628632,,,,2021/5/6 5:36,2021/5/6 5:36
50600,31838052,,,,2021/5/6 5:36,2021/5/6 5:36
50601,19958823,,,,2021/5/6 5:36,2021/5/6 5:36
50602,20460744,,,,2021/5/6 5:36,2021/5/6 5:36
50603,29452068,,,,2021/5/6 5:36,2021/5/6 5:36
50604,22982774,,,,2021/5/6 5:36,2021/5/6 5:36
50605,18035550,,,,2021/5/6 5:36,2021/5/6 5:36
50606,24073338,,,,2021/5/6 5:36,2021/5/6 5:36
50607,19539684,,,,2021/5/6 5:36,2021/5/6 5:36
50608,31836050,,,,2021/5/6 5:36,2021/5/6 5:36
50609,31751608,,,,2021/5/6 5:36,2021/5/6 5:36
50610,19105591,,,,2021/5/6 5:36,2021/5/6 5:36
50611,15929894,,,,2021/5/6 5:36,2021/5/6 5:36
50612,17486286,,,,2021/5/6 5:36,2021/5/6 5:36
50613,23756170,,,,2021/5/6 5:37,2021/5/6 5:37
50614,24454499,,,,2021/5/6 5:37,2021/5/6 5:37
50615,19476501,,,,2021/5/6 5:37,2021/5/6 5:37
50616,26763395,,,,2021/5/6 5:37,2021/5/6 5:37
50617,15302583,,,,2021/5/6 5:37,2021/5/6 5:37
50618,20619533,,,,2021/5/6 5:37,2021/5/6 5:37
50619,17170093,,,,2021/5/6 5:37,2021/5/6 5:37
50620,23643828,,,,2021/5/6 5:37,2021/5/6 5:37
50621,16241859,,,,2021/5/6 5:37,2021/5/6 5:37
50622,16374459,,,,2021/5/6 5:37,2021/5/6 5:37
50623,28433809,,,,2021/5/6 5:37,2021/5/6 5:37
50624,25523186,,,,2021/5/6 5:37,2021/5/6 5:37
50625,29705079,,,,2021/5/6 5:37,2021/5/6 5:37
50626,25462594,,,,2021/5/6 5:37,2021/5/6 5:37
50627,27470402,,,,2021/5/6 5:37,2021/5/6 5:37
50628,26551149,,,,2021/5/6 5:37,2021/5/6 5:37
50629,22178767,,,,2021/5/6 5:37,2021/5/6 5:37
50630,25846798,,,,2021/5/6 5:37,2021/5/6 5:37
50631,3084782,,,,2021/5/6 5:38,2021/5/6 5:38
50632,24022940,,,,2021/5/6 5:38,2021/5/6 5:38
50633,30096344,,,,2021/5/6 5:38,2021/5/6 5:38
50634,10666595,,,,2021/5/6 5:38,2021/5/6 5:38
50635,11824965,,,,2021/5/6 5:39,2021/5/6 5:39
50636,16393772,,,,2021/5/6 5:39,2021/5/6 5:39
50637,25458486,,,,2021/5/6 5:39,2021/5/6 5:39
50638,16045239,,,,2021/5/6 5:39,2021/5/6 5:39
50639,16006997,,,,2021/5/6 5:39,2021/5/6 5:39
50640,18771661,,,,2021/5/6 5:39,2021/5/6 5:39
50641,20026395,,,,2021/5/6 5:39,2021/5/6 5:39
50642,20498002,,,,2021/5/6 5:39,2021/5/6 5:39
50643,21810437,,,,2021/5/6 5:39,2021/5/6 5:39
50644,26522230,,,,2021/5/6 5:39,2021/5/6 5:39
50645,23845509,,,,2021/5/6 5:39,2021/5/6 5:39
50646,16973256,,,,2021/5/6 5:39,2021/5/6 5:39
50647,25566615,,,,2021/5/6 5:39,2021/5/6 5:39
50648,18840529,,,,2021/5/6 5:39,2021/5/6 5:39
50649,19825521,,,,2021/5/6 5:39,2021/5/6 5:39
50650,20587533,,,,2021/5/6 5:39,2021/5/6 5:39
50651,19477204,,,,2021/5/6 5:39,2021/5/6 5:39
50652,16041395,,,,2021/5/6 5:39,2021/5/6 5:39
50653,30950278,,,,2021/5/6 5:39,2021/5/6 5:39
50654,22101213,,,,2021/5/6 5:39,2021/5/6 5:39
50655,12374620,,,,2021/5/6 5:39,2021/5/6 5:39
50656,31874164,,,,2021/5/6 5:39,2021/5/6 5:39
50657,12587719,,,,2021/5/6 5:39,2021/5/6 5:39
50658,19167369,,,,2021/5/6 5:40,2021/5/6 5:40
50659,33221320,,,,2021/5/6 5:41,2021/5/6 5:41
50660,32070776,,,,2021/5/6 5:41,2021/5/6 5:41
50661,30239936,,,,2021/5/6 5:41,2021/5/6 5:41
50662,22157353,,,,2021/5/6 5:41,2021/5/6 5:41
50663,10620351,,,,2021/5/6 5:41,2021/5/6 5:41
50664,15949805,,,,2021/5/6 5:41,2021/5/6 5:41
50665,23329179,,,,2021/5/6 5:41,2021/5/6 5:41
50666,11367519,,,,2021/5/6 5:41,2021/5/6 5:41
50667,12388748,,,,2021/5/6 5:41,2021/5/6 5:41
50668,26877780,,,,2021/5/6 5:42,2021/5/6 5:42
50669,26254443,,,,2021/5/6 5:42,2021/5/6 5:42
50670,27292261,,,,2021/5/6 5:42,2021/5/6 5:42
50671,27276402,,,,2021/5/6 5:42,2021/5/6 5:42
50672,23792448,,,,2021/5/6 5:42,2021/5/6 5:42
50673,24952595,,,,2021/5/6 5:42,2021/5/6 5:42
50674,24978597,,,,2021/5/6 5:42,2021/5/6 5:42
50675,21256005,,,,2021/5/6 5:42,2021/5/6 5:42
50676,30971429,,,,2021/5/6 5:42,2021/5/6 5:42
50677,32805266,,,,2021/5/6 5:42,2021/5/6 5:42
50678,31885778,,,,2021/5/6 5:42,2021/5/6 5:42
50679,31694585,,,,2021/5/6 5:42,2021/5/6 5:42
50680,25915199,,,,2021/5/6 5:42,2021/5/6 5:42
50681,29158558,,,,2021/5/6 5:42,2021/5/6 5:42
50682,30957988,,,,2021/5/6 5:42,2021/5/6 5:42
50683,31123343,,,,2021/5/6 5:42,2021/5/6 5:42
